id_municipio,ano,populacao
2411205,1998,29857
2411205,1999,30119
2411205,2001,31580
2411205,2002,31849
2411205,2003,32107
2411205,2004,32648
2411205,2005,32948
2411205,2006,33245
2411205,2007,33736
2411205,2008,34769
2411205,2009,35095
2411205,2010,35797
2411205,2011,36143
2411205,2012,36477
2411205,2013,38142
2411205,2014,38538
2411205,2015,38924
2411205,2016,39300
2411205,2017,39667
2411205,2018,39355
2411205,2019,39674
2411403,1991,17188
2411403,1992,17131
2411403,1993,17106
2411403,1994,17069
2411403,1995,17033
2411403,1996,15616
2411403,1997,12931
2411403,1998,12792
2411403,1999,12654
2411403,2001,16162
2411403,2002,16318
2411403,2003,16472
2411403,2004,16795
2411403,2005,16973
2411403,2006,17150
2411403,2007,14312
2411403,2008,14690
2411403,2009,14544
2411403,2010,13809
2411403,2011,13642
2411403,2012,13481
2411403,2013,13688
2411403,2014,13768
2411403,2015,13605
2411403,2016,13445
2411403,2017,13289
2411403,2018,12954
2411403,2019,12791
2411429,1991,2511
2411429,1992,2511
2411429,1993,2512
2411429,1994,2513
2411429,1995,2513
2411429,1996,2322
2411429,1997,2291
2411429,1998,2265
2411429,1999,2239
2411429,2001,2360
2411429,2002,2349
2411429,2003,2336
2411429,2004,2309
2411429,2005,2294
2411429,2006,2279
2411429,2007,2729
2411429,2008,2816
2411429,2009,2858
2411429,2010,2526
2411429,2011,2537
2411429,2012,2549
2411429,2013,2647
2411429,2014,2661
2411429,2015,2675
2411429,2016,2688
2411429,2017,2701
2411429,2018,2670
2411429,2019,2680
2411502,1991,19218
2411502,1992,19293
2411502,1993,19491
2411502,1994,19616
2411502,1995,19737
2411502,1996,20235
2411502,1997,20450
2411502,1998,20631
2411502,1999,20813
2411502,2001,20210
2411502,2002,20294
2411502,2003,20381
2411502,2004,20564
2411502,2005,20665
2411502,2006,20765
2411502,2007,21263
2411502,2008,21905
2411502,2009,22071
2411502,2010,22216
2411502,2011,22378
2411502,2012,22535
2411502,2013,23492
2411502,2014,23681
2411502,2015,23865
2411502,2016,24045
2411502,2017,24220
2411502,2018,23988
2411502,2019,24136
2411601,1991,8943
2411601,1992,9040
2411601,1993,9076
2411601,1994,9136
2411601,1995,9195
2411601,1996,9798
2411601,1997,3602
2411601,1998,3703
2411601,1999,3805
2411601,2001,3407
2411601,2002,3420
2411601,2003,3440
2411601,2004,3481
2411601,2005,3504
2411601,2006,3527
2411601,2007,3529
2411601,2008,3635
2411601,2009,3658
2411601,2010,2975
2411601,2011,2944
2411601,2012,2915
2411601,2013,2967
2411601,2014,2935
2411601,2015,2905
2411601,2016,2875
2411601,2017,2846
2411601,2018,2778
2411601,2019,2747
2411700,1991,3240
2411700,1992,3212
2411700,1993,3171
2411700,1994,3140
2411700,1995,3110
2411700,1996,3220
2411700,1997,3213
2411700,1998,3206
2411700,1999,3200
2411700,2001,3233
2411700,2002,3245
2411700,2003,3246
2411700,2004,3247
2411700,2005,3247
2411700,2006,3248
2411700,2007,3702
2411700,2008,3820
2411700,2009,3875
2411700,2010,3905
2411700,2011,3956
2411700,2012,4005
2411700,2013,4205
2411700,2014,4262
2411700,2015,4318
2411700,2016,4372
2411700,2017,4425
2411700,2018,4401
2411700,2019,4449
2411809,1991,3504
2411809,1992,3517
2411809,1993,3543
2411809,1994,3560
2411809,1995,3578
2411809,1996,3502
2411809,1997,3494
2411809,1998,3487
2411809,1999,3480
2411809,2001,3201
2411809,2002,3177
2411809,2003,3151
2411809,2004,3095
2411809,2005,3065
2411809,2006,3034
2411809,2007,3381
2411809,2008,3483
2411809,2009,3505
2411809,2010,3401
2411809,2011,3414
2411809,2012,3427
2411809,2013,3556
2411809,2014,3572
2411809,2015,3587
2411809,2016,3603
2411809,2017,3617
2411809,2018,3573
2411809,2019,3584
2411908,1991,2794
2411908,1992,2824
2411908,1993,2862
2411908,1994,2893
2411908,1995,2923
2411908,1996,3233
2411908,1997,3322
2411908,1998,3396
2411908,1999,3471
2411908,2001,3566
2411908,2002,3624
2411908,2003,3691
2411908,2004,3831
2411908,2005,3909
2411908,2006,3986
2411908,2007,3669
2411908,2008,3780
2411908,2009,3807
2411908,2010,3874
2411908,2011,3904
2411908,2012,3934
2411908,2013,4103
2411908,2014,4138
2411908,2015,4173
2411908,2016,4206
2411908,2017,4238
2411908,2018,4200
2411908,2019,4228
2412005,1991,45462
2412005,1992,46291
2412005,1993,47756
2412005,1994,48798
2412005,1995,49815
2412005,1996,56825
2412005,1997,59288
2412005,1998,61363
2412005,1999,63441
2412005,2001,72274
2412005,2002,74479
2412005,2003,76820
2412005,2004,82063
2412005,2005,84788
2412005,2006,87493
2412005,2007,77363
2412005,2008,79776
2412005,2009,80737
2412005,2010,87668
2412005,2011,89044
2412005,2012,90376
2412005,2013,95218
2412005,2014,96759
2412005,2015,98260
2412005,2016,99724
2412005,2017,101492
2412005,2018,101102
2412005,2019,102400
2412104,1991,5483
2412104,1992,5540
2412104,1993,5630
2412104,1994,5697
2412104,1995,5762
2412104,1996,5449
2412104,1997,5437
2412104,1998,5427
2412104,1999,5418
2412104,2001,5694
2412104,2002,5743
2412104,2003,5764
2412104,2004,5808
2412104,2005,5833
2412104,2006,5857
2412104,2007,5765
2412104,2008,5934
2412104,2009,5953
2412104,2010,5922
2412104,2011,5939
2412104,2012,5956
2412104,2013,6174
2412104,2014,6196
2412104,2015,6218
2412104,2016,6240
2412104,2017,6260
2412104,2018,6179
2412104,2019,6193
2412203,1991,28150
2412203,1992,28686
2412203,1993,29572
2412203,1994,30217
2412203,1995,30847
2412203,1996,31917
2412203,1997,33300
2412203,1998,34466
2412203,1999,35633
2412203,2001,35734
2412203,2002,36335
2412203,2003,36995
2412203,2004,38381
2412203,2005,39148
2412203,2006,39909
2412203,2007,36990
2412203,2008,38109
2412203,2009,38404
2412203,2010,39776
2412203,2011,40149
2412203,2012,40511
2412203,2013,42345
2412203,2014,42773
2412203,2015,43191
2412203,2016,43598
2412203,2017,43995
2412203,2018,43640
2412203,2019,43899
2412302,1991,11826
2412302,1992,11791
2412302,1993,11718
2412302,1994,11668
2412302,1995,11620
2412302,1996,11277
2412302,1997,11116
2412302,1998,10981
2412302,1999,10845
2412302,2001,11994
2412302,2002,12015
2412302,2003,12030
2412302,2004,12062
2412302,2005,12080
2412302,2006,12097
2412302,2007,11744
2412302,2008,12080
2412302,2009,12079
2412302,2010,12356
2412302,2011,12385
2412302,2012,12413
2412302,2013,12856
2412302,2014,12896
2412302,2015,12933
2412302,2016,12971
2412302,2017,13007
2412302,2018,12833
2412302,2019,12856
2412401,1991,3176
2412401,1992,3192
2412401,1993,3212
2412401,1994,3228
2412401,1995,3244
2412401,1996,3462
2412401,1997,3557
2412401,1998,3637
2412401,1999,3717
2412401,2001,3842
2412401,2002,3903
2412401,2003,3962
2412401,2004,4085
2412401,2005,4153
2412401,2006,4220
2412401,2007,3925
2412401,2008,4042
2412401,2009,4066
2412401,2010,4231
2412401,2011,4266
2412401,2012,4300
2412401,2013,4488
2412401,2014,4528
2412401,2015,4567
2412401,2016,4605
2412401,2017,4643
2412401,2018,4602
2412401,2019,4634
2412500,1991,21286
2412500,1992,21455
2412500,1993,21796
2412500,1994,22028
2412500,1995,22254
2412500,1996,21518
2412500,1997,18621
2412500,1998,18649
2412500,1999,18675
2412500,2001,20333
2412500,2002,20489
2412500,2003,20658
2412500,2004,21014
2412500,2005,21211
2412500,2006,21406
2412500,2007,22579
2412500,2008,23288
2412500,2009,23593
2412500,2010,22157
2412500,2011,22313
2412500,2012,21994
2412500,2013,22921
2412500,2014,23100
2412500,2015,23274
2412500,2016,23444
2412500,2017,23610
2412500,2018,23380
2412500,2019,23519
2412559,1996,
2412559,1997,5853
2412559,1998,5862
2412559,1999,5870
2412559,2001,7757
2412559,2002,7949
2412559,2003,8121
2412559,2004,8481
2412559,2005,8680
2412559,2006,8878
2412559,2007,8810
2412559,2008,9093
2412559,2009,9240
2412559,2010,8670
2412559,2011,8754
2412559,2012,8835
2412559,2013,9237
2412559,2014,9333
2412559,2015,9427
2412559,2016,9518
2412559,2017,9606
2412559,2018,9531
2412559,2019,10282
2412609,1991,14559
2412609,1992,14655
2412609,1993,14767
2412609,1994,14861
2412609,1995,14953
2412609,1996,15760
2412609,1997,13248
2412609,1998,13712
2412609,1999,14176
2412609,2001,14065
2412609,2002,14262
2412609,2003,14466
2412609,2004,14895
2412609,2005,15133
2412609,2006,15368
2412609,2007,14483
2412609,2008,14918
2412609,2009,15017
2412609,2010,15843
2412609,2011,15998
2412609,2012,16149
2412609,2013,16888
2412609,2014,17066
2412609,2015,17239
2412609,2016,17407
2412609,2017,17572
2412609,2018,17436
2412609,2019,17579
2412708,1991,7019
2412708,1992,7002
2412708,1993,6977
2412708,1994,6958
2412708,1995,6939
2412708,1996,6489
2412708,1997,6267
2412708,1998,6080
2412708,1999,5892
2412708,2001,6745
2412708,2002,6725
2412708,2003,6701
2412708,2004,6651
2412708,2005,6624
2412708,2006,6596
2412708,2007,6433
2412708,2008,6612
2412708,2009,6590
2412708,2010,6235
2412708,2011,6193
2412708,2012,6154
2412708,2013,6296
2412708,2014,6255
2412708,2015,6216
2412708,2016,6177
2412708,2017,6139
2412708,2018,6014
2412708,2019,5971
2412807,1991,7843
2412807,1992,7872
2412807,1993,7960
2412807,1994,8013
2412807,1995,8064
2412807,1996,8220
2412807,1997,8313
2412807,1998,8392
2412807,1999,8471
2412807,2001,8244
2412807,2002,8276
2412807,2003,8311
2412807,2004,8385
2412807,2005,8425
2412807,2006,8466
2412807,2007,8116
2412807,2008,8350
2412807,2009,8357
2412807,2010,8111
2412807,2011,8104
2412807,2012,8098
2412807,2013,8351
2412807,2014,8349
2412807,2015,8347
2412807,2016,8345
2412807,2017,8343
2412807,2018,8212
2412807,2019,8202
2412906,1991,11465
2412906,1992,11471
2412906,1993,11482
2412906,1994,11489
2412906,1995,11497
2412906,1996,11052
2412906,1997,10894
2412906,1998,10762
2412906,1999,10629
2412906,2001,10713
2412906,2002,10658
2412906,2003,10593
2412906,2004,10456
2412906,2005,10380
2412906,2006,10305
2412906,2007,11115
2412906,2008,11445
2412906,2009,11501
2412906,2010,10827
2412906,2011,10829
2412906,2012,10832
2412906,2013,11187
2412906,2014,11196
2412906,2015,11205
2412906,2016,11214
2412906,2017,11223
2412906,2018,11057
2412906,2019,11055
2413003,1991,4979
2413003,1992,4984
2413003,1993,4990
2413003,1994,4995
2413003,1995,5000
2413003,1996,4969
2413003,1997,4958
2413003,1998,4949
2413003,1999,4940
2413003,2001,5706
2413003,2002,5770
2413003,2003,5834
2413003,2004,5968
2413003,2005,6042
2413003,2006,6116
2413003,2007,5819
2413003,2008,5992
2413003,2009,6023
2413003,2010,6028
2413003,2011,6058
2413003,2012,6088
2413003,2013,6328
2413003,2014,6364
2413003,2015,6400
2413003,2016,6435
2413003,2017,6469
2413003,2018,6397
2413003,2019,6424
2413102,1991,4310
2413102,1992,4329
2413102,1993,4357
2413102,1994,4378
2413102,1995,4399
2413102,1996,4678
2413102,1997,4807
2413102,1998,4915
2413102,1999,5024
2413102,2001,5002
2413102,2002,5179
2413102,2003,5249
2413102,2004,5397
2413102,2005,5478
2413102,2006,5559
2413102,2007,5906
2413102,2008,6097
2413102,2009,6201
2413102,2010,5637
2413102,2011,5684
2413102,2012,5729
2413102,2013,5980
2413102,2014,6034
2413102,2015,6087
2413102,2016,6138
2413102,2017,6188
2413102,2018,6044
2413102,2019,6086
2413201,1991,2663
2413201,1992,2707
2413201,1993,2779
2413201,1994,2831
2413201,1995,2883
2413201,1996,2966
2413201,1997,3047
2413201,1998,3116
2413201,1999,3184
2413201,2001,3379
2413201,2002,3436
2413201,2003,3499
2413201,2004,3630
2413201,2005,3702
2413201,2006,3774
2413201,2007,3690
2413201,2008,3806
2413201,2009,3854
2413201,2010,3924
2413201,2011,3972
2413201,2012,4018
2413201,2013,4215
2413201,2014,4269
2413201,2015,4322
2413201,2016,4373
2413201,2017,4423
2413201,2018,4395
2413201,2019,4440
2413300,1991,6295
2413300,1992,6281
2413300,1993,6256
2413300,1994,6239
2413300,1995,6222
2413300,1996,5322
2413300,1997,5140
2413300,1998,4986
2413300,1999,4832
2413300,2001,5807
2413300,2002,5781
2413300,2003,5739
2413300,2004,5652
2413300,2005,5604
2413300,2006,5557
2413300,2007,5801
2413300,2008,5968
2413300,2009,5973
2413300,2010,5743
2413300,2011,5733
2413300,2012,5724
2413300,2013,5896
2413300,2014,5890
2413300,2015,5883
2413300,2016,5877
2413300,2017,5870
2413300,2018,5774
2413300,2019,5762
2413359,1991,8016
2413359,1992,8165
2413359,1993,8385
2413359,1994,8552
2413359,1995,8716
2413359,1996,7517
2413359,1997,7410
2413359,1998,7320
2413359,1999,7229
2413359,2001,8257
2413359,2002,8283
2413359,2003,8305
2413359,2004,8350
2413359,2005,8375
2413359,2006,8400
2413359,2007,9216
2413359,2008,9505
2413359,2009,9627
2413359,2010,10287
2413359,2011,10444
2413359,2012,10597
2413359,2013,11159
2413359,2014,11336
2413359,2015,11507
2413359,2016,11675
2413359,2017,11838
2413359,2018,11790
2413359,2019,11938
2413409,1991,7505
2413409,1992,7486
2413409,1993,7460
2413409,1994,7439
2413409,1995,7419
2413409,1996,7423
2413409,1997,7407
2413409,1998,7394
2413409,1999,7380
2413409,2001,7548
2413409,2002,7551
2413409,2003,7555
2413409,2004,7562
2413409,2005,7567
2413409,2006,7571
2413409,2007,7241
2413409,2008,7445
2413409,2009,7428
2413409,2010,7770
2413409,2011,7787
2413409,2012,7805
2413409,2013,8083
2413409,2014,8106
2413409,2015,8130
2413409,2016,8152
2413409,2017,8175
2413409,2018,8065
2413409,2019,8078
2413508,1991,6755
2413508,1992,6792
2413508,1993,6838
2413508,1994,6876
2413508,1995,6913
2413508,1996,6323
2413508,1997,6106
2413508,1998,5924
2413508,1999,5741
2413508,2001,7419
2413508,2002,7358
2413508,2003,7406
2413508,2004,7509
2413508,2005,7565
2413508,2006,7621
2413508,2007,6740
2413508,2008,6925
2413508,2009,6885
2413508,2010,6581
2413508,2011,6529
2413508,2012,6480
2413508,2013,6620
2413508,2014,6568
2413508,2015,6518
2413508,2016,6470
2413508,2017,6422
2413508,2018,6281
2413508,2019,6229
2413557,1996,
2413557,1997,4058
2413557,1998,4009
2413557,1999,3959
2413557,2001,4290
2413557,2002,4286
2413557,2003,4282
2413557,2004,4273
2413557,2005,4268
2413557,2006,4263
2413557,2007,4360
2413557,2008,4488
2413557,2009,4504
2413557,2010,4540
2413557,2011,4559
2413557,2012,4577
2413557,2013,4752
2413557,2014,4775
2413557,2015,4797
2413557,2016,4819
2413557,2017,4841
2413557,2018,4784
2413557,2019,4800
2413607,1991,10397
2413607,1992,10552
2413607,1993,10875
2413607,1994,11093
2413607,1995,11305
2413607,1996,10347
2413607,1997,10321
2413607,1998,10300
2413607,1999,10278
2413607,2001,10592
2413607,2002,10617
2413607,2003,10635
2413607,2004,10672
2413607,2005,10693
2413607,2006,10714
2413607,2007,5671
2413607,2008,5728
2413607,2009,5224
2413607,2010,5752
2413607,2011,5801
2413607,2012,5848
2413607,2013,4674
2413607,2014,4278
2413607,2015,3893
2413607,2016,3517
2413607,2017,3150
2413607,2018,2799
2413607,2019,2440
2413706,1991,4600
2413706,1992,4591
2413706,1993,4572
2413706,1994,4560
2413706,1995,4548
2413706,1996,4518
2413706,1997,4507
2413706,1998,4499
2413706,1999,4490
2413706,2001,4427
2413706,2002,4416
2413706,2003,4401
2413706,2004,4370
2413706,2005,4353
2413706,2006,4336
2413706,2007,5212
2413706,2008,5380
2413706,2009,5471
2413706,2010,5020
2413706,2011,5064
2413706,2012,5107
2413706,2013,5333
2413706,2014,5384
2413706,2015,5433
2413706,2016,5481
2413706,2017,5528
2413706,2018,5481
2413706,2019,5522
2413805,1991,2071
2413805,1992,2090
2413805,1993,2121
2413805,1994,2144
2413805,1995,2166
2413805,1996,2140
2413805,1997,2159
2413805,1998,2174
2413805,1999,2190
2413805,2001,2024
2413805,2002,2020
2413805,2003,2016
2413805,2004,2007
2413805,2005,2003
2413805,2006,1998
2413805,2007,2278
2413805,2008,2349
2413805,2009,2380
2413805,2010,2317
2413805,2011,2339
2413805,2012,2361
2413805,2013,2468
2413805,2014,2494
2413805,2015,2518
2413805,2016,2542
2413805,2017,2566
2413805,2018,2545
2413805,2019,2566
2413904,1991,10451
2413904,1992,10529
2413904,1993,10605
2413904,1994,10676
2413904,1995,10745
2413904,1996,10302
2413904,1997,10276
2413904,1998,10255
2413904,1999,10233
2413904,2001,11650
2413904,2002,11758
2413904,2003,11864
2413904,2004,12086
2413904,2005,12208
2413904,2006,12330
2413904,2007,11768
2413904,2008,12115
2413904,2009,12165
2413904,2010,11836
2413904,2011,11859
2413904,2012,11883
2413904,2013,12301
2413904,2014,12334
2413904,2015,12366
2413904,2016,12398
2413904,2017,12428
2413904,2018,12261
2413904,2019,12279
2414001,1991,10213
2414001,1992,10320
2414001,1993,10474
2414001,1994,10593
2414001,1995,10709
2414001,1996,10805
2414001,1997,10928
2414001,1998,11031
2414001,1999,11135
2414001,2001,12347
2414001,2002,12519
2414001,2003,12705
2414001,2004,13095
2414001,2005,13312
2414001,2006,13526
2414001,2007,13081
2414001,2008,13482
2414001,2009,13610
2414001,2010,14175
2414001,2011,14333
2414001,2012,14486
2414001,2013,15175
2414001,2014,15354
2414001,2015,15529
2414001,2016,15700
2414001,2017,15866
2414001,2018,15581
2414001,2019,15727
2414100,1991,9529
2414100,1992,9496
2414100,1993,9442
2414100,1994,9402
2414100,1995,9363
2414100,1996,8727
2414100,1997,8603
2414100,1998,8498
2414100,1999,8393
2414100,2001,8834
2414100,2002,8737
2414100,2003,8674
2414100,2004,8539
2414100,2005,8465
2414100,2006,8392
2414100,2007,9311
2414100,2008,9591
2414100,2009,9655
2414100,2010,9883
2414100,2011,9960
2414100,2012,10036
2414100,2013,10468
2414100,2014,10558
2414100,2015,10646
2414100,2016,10731
2414100,2017,10814
2414100,2018,10715
2414100,2019,10786
2414159,1996,
2414159,1997,3322
2414159,1998,3313
2414159,1999,3303
2414159,2001,4543
2414159,2002,4629
2414159,2003,4730
2414159,2004,4941
2414159,2005,5058
2414159,2006,5174
2414159,2007,5120
2414159,2008,5284
2414159,2009,5369
2414159,2010,5406
2414159,2011,5482
2414159,2012,5557
2414159,2013,5843
2414159,2014,5677
2414159,2015,5757
2414159,2016,5835
2414159,2017,5912
2414159,2018,5883
2414159,2019,5952
2414209,1991,5964
2414209,1992,6030
2414209,1993,6124
2414209,1994,6196
2414209,1995,6267
2414209,1996,5946
2414209,1997,5933
2414209,1998,5922
2414209,1999,5912
2414209,2001,7977
2414209,2002,8125
2414209,2003,8299
2414209,2004,8665
2414209,2005,8867
2414209,2006,9068
2414209,2007,10959
2414209,2008,11347
2414209,2009,11707
2414209,2010,11385
2414209,2011,11664
2414209,2012,11935
2414209,2013,12708
2414209,2014,13017
2414209,2015,13316
2414209,2016,13609
2414209,2017,13895
2414209,2018,13916
2414209,2019,14180
2414308,1991,1935
2414308,1992,1967
2414308,1993,2019
2414308,1994,2057
2414308,1995,2095
2414308,1996,2161
2414308,1997,2220
2414308,1998,2270
2414308,1999,2320
2414308,2001,2219
2414308,2002,2242
2414308,2003,2267
2414308,2004,2319
2414308,2005,2348
2414308,2006,2377
2414308,2007,2295
2414308,2008,2364
2414308,2009,2380
2414308,2010,2295
2414308,2011,2303
2414308,2012,2312
2414308,2013,2398
2414308,2014,2408
2414308,2015,2418
2414308,2016,2428
2414308,2017,2437
2414308,2018,2407
2414308,2019,2414
2414407,1991,27042
2414407,1992,27569
2414407,1993,28408
2414407,1994,29028
2414407,1995,29633
2414407,1996,27133
2414407,1997,21327
2414407,1998,21358
2414407,1999,21390
2414407,2001,28600
2414407,2002,29280
2414407,2003,29931
2414407,2004,31296
2414407,2005,32052
2414407,2006,32801
2414407,2007,29436
2414407,2008,30325
2414407,2009,30549
2414407,2010,31089
2414407,2011,31335
2414407,2012,31574
2414407,2013,32942
2414407,2014,33228
2414407,2015,33506
2414407,2016,33778
2414407,2017,34043
2414407,2018,33734
2414407,2019,33287
2414456,1996,
2414456,1997,3747
2414456,1998,3781
2414456,1999,3814
2414456,2001,3653
2414456,2002,3666
2414456,2003,3678
2414456,2004,3702
2414456,2005,3715
2414456,2006,3728
2414456,2007,3272
2414456,2008,3359
2414456,2009,3327
2414456,2010,3368
2414456,2011,3347
2414456,2012,3327
2414456,2013,3406
2414456,2014,3386
2414456,2015,3366
2414456,2016,3346
2414456,2017,3327
2414456,2018,3259
2414456,2019,3237
2414506,1991,11084
2414506,1992,11046
2414506,1993,10982
2414506,1994,10936
2414506,1995,10891
2414506,1996,10819
2414506,1997,10665
2414506,1998,10535
2414506,1999,10405
2414506,2001,11090
2414506,2002,11094
2414506,2003,11094
2414506,2004,11096
2414506,2005,11097
2414506,2006,11098
2414506,2007,10640
2414506,2008,10939
2414506,2009,10913
2414506,2010,10659
2414506,2011,10626
2414506,2012,10594
2414506,2013,10893
2414506,2014,10864
2414506,2015,10835
2414506,2016,10808
2414506,2017,10781
2414506,2018,10591
2414506,2019,10555
2414605,1991,8643
2414605,1992,8722
2414605,1993,8863
2414605,1994,8964
2414605,1995,9062
2414605,1996,10230
2414605,1997,10585
2414605,1998,10883
2414605,1999,11183
2414605,2001,11282
2414605,2002,11485
2414605,2003,11715
2414605,2004,12196
2414605,2005,12463
2414605,2006,12727
2414605,2007,12719
2414605,2008,13126
2414605,2009,13334
2414605,2010,12992
2414605,2011,13146
2414605,2012,13295
2414605,2013,13939
2414605,2014,12853
2414605,2015,14282
2414605,2016,14448
2414605,2017,14609
2414605,2018,14516
2414605,2019,14659
2414704,1991,8531
2414704,1992,8677
2414704,1993,8924
2414704,1994,9102
2414704,1995,9276
2414704,1996,8369
2414704,1997,8250
2414704,1998,8149
2414704,1999,8048
2414704,2001,4980
2414704,2002,4967
2414704,2003,4950
2414704,2004,4913
2414704,2005,4893
2414704,2006,4873
2414704,2007,5276
2414704,2008,5435
2414704,2009,5475
2414704,2010,5236
2414704,2011,5254
2414704,2012,5271
2414704,2013,5467
2414704,2014,5490
2414704,2015,5512
2414704,2016,5534
2414704,2017,5554
2414704,2018,5485
2414704,2019,5500
2414753,1996,
2414753,1997,2934
2414753,1998,2938
2414753,1999,2943
2414753,2001,3483
2414753,2002,3532
2414753,2003,3584
2414753,2004,3691
2414753,2005,3751
2414753,2006,3810
2414753,2007,3494
2414753,2008,3597
2414753,2009,3612
2414753,2010,3821
2414753,2011,3852
2414753,2012,3882
2414753,2013,4050
2414753,2014,4086
2414753,2015,4121
2414753,2016,4154
2414753,2017,4187
2414753,2018,4149
2414753,2019,4177
2414803,1991,7970
2414803,1992,8115
2414803,1993,8337
2414803,1994,8503
2414803,1995,8666
2414803,1996,9334
2414803,1997,9658
2414803,1998,9930
2414803,1999,10203
2414803,2001,8590
2414803,2002,8638
2414803,2003,8692
2414803,2004,8805
2414803,2005,8868
2414803,2006,8930
2414803,2007,10313
2414803,2008,10652
2414803,2009,10861
2414803,2010,10719
2414803,2011,10888
2414803,2012,11051
2414803,2013,11644
2414803,2014,11832
2414803,2015,12016
2414803,2016,12196
2414803,2017,12371
2414803,2018,12323
2414803,2019,12481
2414902,1991,1309
2414902,1992,1324
2414902,1993,1341
2414902,1994,1355
2414902,1995,1369
2414902,1996,1594
2414902,1997,1638
2414902,1998,1674
2414902,1999,1711
2414902,2001,1548
2414902,2002,1566
2414902,2003,1586
2414902,2004,1630
2414902,2005,1654
2414902,2006,1678
2414902,2007,1769
2414902,2008,1826
2414902,2009,1856
2414902,2010,1618
2414902,2011,1625
2414902,2012,1633
2414902,2013,1696
2414902,2014,1705
2414902,2015,1714
2414902,2016,1722
2414902,2017,1731
2414902,2018,1712
2414902,2019,1718
2415008,1991,2297
2415008,1992,2320
2415008,1993,2397
2415008,1994,2442
2415008,1995,2486
2415008,1996,2517
2415008,1997,2586
2415008,1998,2644
2415008,1999,2702
2415008,2001,2546
2415008,2002,2577
2415008,2003,2599
2415008,2004,2647
2415008,2005,2673
2415008,2006,2699
2415008,2007,2647
2415008,2008,2727
2415008,2009,2745
2415008,2010,2872
2415008,2011,2898
2415008,2012,2924
2415008,2013,3056
2415008,2014,3086
2415008,2015,3116
2415008,2016,3145
2415008,2017,3173
2415008,2018,3146
2415008,2019,3170
2500106,1991,8203
2500106,1992,8244
2500106,1993,8293
2500106,1994,8334
2500106,1995,8373
2500106,1996,8510
2500106,1997,8703
2500106,1998,8866
2500106,1999,9029
2500106,2001,8396
2500106,2002,8414
2500106,2003,8431
2500106,2004,8466
2500106,2005,8486
2500106,2006,8506
2500106,2007,9224
2500106,2008,9477
2500106,2009,9581
2500106,2010,9449
2500106,2011,9531
2500106,2012,9611
2500106,2013,9893
2500106,2014,9990
2500106,2015,10083
2500106,2016,10172
2500106,2017,10258
2500106,2018,10161
2500106,2019,10234
2500205,1991,7259
2500205,1992,7209
2500205,1993,7129
2500205,1994,7069
2500205,1995,7012
2500205,1996,6207
2500205,1997,6078
2500205,1998,5969
2500205,1999,5859
2500205,2001,5432
2500205,2002,5297
2500205,2003,5139
2500205,2004,4806
2500205,2005,4622
2500205,2006,4440
2500205,2007,5629
2500205,2008,5789
2500205,2009,5799
2500205,2010,5530
2500205,2011,5522
2500205,2012,5514
2500205,2013,5586
2500205,2014,5580
2500205,2015,5573
2500205,2016,5567
2500205,2017,5562
2500205,2018,5571
2500205,2019,5640
2500304,1991,30127
2500304,1992,30103
2500304,1993,30048
2500304,1994,30012
2500304,1995,29977
2500304,1996,30004
2500304,1997,29882
2500304,1998,29780
2500304,1999,29677
2500304,2001,29041
2500304,2002,28967
2500304,2003,28874
2500304,2004,28677
2500304,2005,28568
2500304,2006,28460
2500304,2007,27448
2500304,2008,28246
2500304,2009,28126
2500304,2010,28479
2500304,2011,28426
2500304,2012,28375
2500304,2013,28733
2500304,2014,28689
2500304,2015,28646
2500304,2016,28604
2500304,2017,28565
2500304,2018,28623
2500304,2019,28496
2500403,1991,22337
2500403,1992,22442
2500403,1993,22638
2500403,1994,22775
2500403,1995,22909
2500403,1996,22501
2500403,1997,17996
2500403,1998,18049
2500403,1999,18102
2500403,2001,18664
2500403,2002,18737
2500403,2003,18813
2500403,2004,18971
2500403,2005,19059
2500403,2006,19146
2500403,2007,19163
2500403,2008,19700
2500403,2009,19799
2500403,2010,19681
2500403,2011,19766
2500403,2012,19849
2500403,2013,20294
2500403,2014,20399
2500403,2015,20500
2500403,2016,20596
2500403,2017,20689
2500403,2018,20589
2500403,2019,20849
2500502,1991,11075
2500502,1992,11012
2500502,1993,10893
2500502,1994,10810
2500502,1995,10729
2500502,1996,11790
2500502,1997,12032
2500502,1998,12236
2500502,1999,12441
2500502,2001,11917
2500502,2002,11992
2500502,2003,12067
2500502,2004,12822
2500502,2005,12895
2500502,2006,12967
2500502,2007,13025
2500502,2008,13389
2500502,2009,13470
2500502,2010,13576
2500502,2011,13659
2500502,2012,13740
2500502,2013,14088
2500502,2014,14188
2500502,2015,14284
2500502,2016,14376
2500502,2017,14464
2500502,2018,14367
2500502,2019,14489
2500536,1996,
2500536,1997,4328
2500536,1998,4341
2500536,1999,4353
2500536,2001,5046
2500536,2002,5105
2500536,2003,5174
2500536,2004,5317
2500536,2005,5397
2500536,2006,5475
2500536,2007,5068
2500536,2008,5211
2500536,2009,5232
2500536,2010,5239
2500536,2011,5261
2500536,2012,5282
2500536,2013,5398
2500536,2014,5425
2500536,2015,5451
2500536,2016,5475
2500536,2017,5499
2500536,2018,5473
2500536,2019,5492
2500577,1996,
2500577,1997,1886
2500577,1998,1869
2500577,1999,1852
2500577,2001,2243
2500577,2002,2259
2500577,2003,2282
2500577,2004,2331
2500577,2005,2358
